Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml)
7/18/2023 14:36,Brown's Bar,Wine,Sutter Home,505.85,0,383.02,122.83
7/18/2023 14:05,Brown's Bar,Rum,Bacardi,5313.33,0,237.37,5075.96
7/18/2023 15:41,Brown's Bar,Vodka,Absolut,0,0,0,0
7/18/2023 14:50,Brown's Bar,Beer,Miller,3046,852.4,487.37,3411.03
7/18/2023 14:14,Taylor's Bar,Beer,Miller,388.75,794.13,215.55,967.33
7/18/2023 22:19,Taylor's Bar,Rum,Captain Morgan,512.13,1589.3,305.46,1795.97
7/18/2023 14:37,Taylor's Bar,Vodka,Grey Goose,2976.01,0,481.05,2494.96
7/18/2023 22:33,Anderson's Bar,Rum,Malibu,1.14E-13,0,0,1.14E-13
7/18/2023 22:52,Anderson's Bar,Beer,Miller,2118.18,710.95,502.13,2327
7/18/2023 14:42,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
7/18/2023 20:27,Thomas's Bar,Wine,Barefoot,901.64,0,223.71,677.93
7/18/2023 13:55,Thomas's Bar,Whiskey,Jack Daniels,3331.88,0,191.8,3140.08
7/18/2023 13:06,Thomas's Bar,Rum,Captain Morgan,6.25E-13,1532.24,196.26,1335.98
7/18/2023 21:31,Thomas's Bar,Beer,Coors,2664.43,0,327.03,2337.4
7/19/2023 12:28,Smith's Bar,Wine,Barefoot,1230.21,0,175.75,1054.46
7/19/2023 22:11,Smith's Bar,Whiskey,Jack Daniels,1047.6,0,477.42,570.18
7/19/2023 10:44,Smith's Bar,Rum,Captain Morgan,5436.23,0,472.76,4963.47
7/19/2023 12:19,Johnson's Bar,Wine,Barefoot,5523.46,0,329.71,5193.75
7/19/2023 14:18,Johnson's Bar,Vodka,Smirnoff,297.71,0,239.19,58.52
7/19/2023 14:49,Brown's Bar,Vodka,Grey Goose,3396.24,0,552.82,2843.42
7/19/2023 13:33,Brown's Bar,Wine,Sutter Home,122.83,0,122.83,0
7/19/2023 12:15,Brown's Bar,Beer,Miller,3411.03,0,268.79,3142.24
7/19/2023 22:21,Brown's Bar,Whiskey,Jameson,7032.35,0,324.7,6707.65
7/19/2023 18:13,Taylor's Bar,Rum,Captain Morgan,1795.97,0,587.68,1208.29
7/19/2023 18:49,Taylor's Bar,Whiskey,Jack Daniels,295.99,0,291.66,4.33
7/19/2023 14:51,Taylor's Bar,Vodka,Absolut,3.41E-13,1661.69,435.62,1226.07
7/19/2023 13:24,Taylor's Bar,Wine,Barefoot,7694.82,0,125.31,7569.51
7/19/2023 12:14,Anderson's Bar,Beer,Budweiser,2712.14,0,558.2,2153.94
7/19/2023 15:47,Anderson's Bar,Vodka,Grey Goose,2412.52,0,354.93,2057.59
7/19/2023 22:13,Anderson's Bar,Rum,Malibu,1.14E-13,1588.16,201.83,1386.33
7/19/2023 16:48,Anderson's Bar,Whiskey,Jack Daniels,1044.2,0,454.21,589.99
7/19/2023 19:27,Thomas's Bar,Rum,Captain Morgan,1335.98,516.35,217.85,1634.48
7/19/2023 21:29,Thomas's Bar,Beer,Coors,2337.4,0,548.52,1788.88
7/20/2023 10:17,Smith's Bar,Vodka,Absolut,3327.29,726.96,260.43,3793.82
7/20/2023 16:53,Smith's Bar,Whiskey,Jim Beam,7095.84,0,505.54,6590.3
7/20/2023 13:38,Smith's Bar,Wine,Barefoot,1054.46,0,188.78,865.68
7/20/2023 20:45,Smith's Bar,Beer,Coors,200.97,0,200.97,8.53E-14
7/20/2023 19:33,Johnson's Bar,Rum,Captain Morgan,1.42E-12,0,0,1.42E-12
7/20/2023 16:43,Johnson's Bar,Vodka,Smirnoff,58.52,989.22,531.9,515.84
7/20/2023 13:13,Johnson's Bar,Whiskey,Jameson,2700.53,0,128.15,2572.38
7/20/2023 11:22,Brown's Bar,Wine,Yellow Tail,3654.62,0,506.66,3147.96
7/20/2023 12:14,Brown's Bar,Beer,Budweiser,3317.69,0,481.14,2836.55
7/20/2023 11:29,Brown's Bar,Rum,Malibu,2563.97,0,416.59,2147.38
7/20/2023 22:04,Taylor's Bar,Wine,Sutter Home,0,0,0,0
7/20/2023 10:16,Taylor's Bar,Beer,Miller,967.33,0,274.52,692.81
7/20/2023 11:42,Taylor's Bar,Vodka,Smirnoff,1383.02,0,550.66,832.36
7/20/2023 17:44,Anderson's Bar,Wine,Sutter Home,3711.37,1582.53,372.17,4921.73
7/20/2023 13:54,Anderson's Bar,Beer,Heineken,1301.83,0,296.15,1005.68
7/20/2023 14:14,Thomas's Bar,Wine,Barefoot,677.93,0,519.63,158.3
7/20/2023 18:14,Thomas's Bar,Rum,Bacardi,3900.08,0,374.3,3525.78
7/20/2023 12:18,Thomas's Bar,Beer,Heineken,426.76,0,344.19,82.57
7/20/2023 21:56,Thomas's Bar,Whiskey,Jack Daniels,3140.08,1177.83,339.57,3978.34
7/21/2023 21:59,Smith's Bar,Beer,Budweiser,6461.26,0,261.67,6199.59
7/21/2023 20:23,Smith's Bar,Rum,Malibu,1861.21,1782.14,264.11,3379.24
7/21/2023 12:00,Smith's Bar,Vodka,Absolut,3793.82,0,213.98,3579.84
7/21/2023 16:16,Johnson's Bar,Beer,Coors,2057.88,0,173.39,1884.49
7/21/2023 11:05,Johnson's Bar,Whiskey,Jack Daniels,7662.16,663.65,567.71,7758.1
7/21/2023 21:48,Johnson's Bar,Wine,Sutter Home,11119.29,0,158.47,10960.82
7/21/2023 20:20,Brown's Bar,Wine,Yellow Tail,3147.96,1456.48,424.8,4179.64
7/21/2023 13:32,Brown's Bar,Rum,Bacardi,5075.96,1494.37,573.42,5996.91
7/21/2023 15:09,Brown's Bar,Beer,Coors,332.98,1209.79,296.91,1245.86
7/21/2023 15:53,Brown's Bar,Vodka,Grey Goose,2843.42,0,480.97,2362.45
7/21/2023 13:55,Taylor's Bar,Beer,Heineken,6299.84,0,456.9,5842.94
7/21/2023 14:01,Taylor's Bar,Whiskey,Jameson,3558.86,0,420.16,3138.7
7/21/2023 18:50,Anderson's Bar,Vodka,Absolut,5.61E-13,890.15,452.7,437.45
7/21/2023 21:48,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
7/21/2023 15:28,Thomas's Bar,Wine,Yellow Tail,430.5,0,198.48,232.02
7/21/2023 17:49,Thomas's Bar,Whiskey,Jameson,0,0,0,0
7/22/2023 22:53,Smith's Bar,Vodka,Absolut,3579.84,0,112.23,3467.61
7/22/2023 13:49,Smith's Bar,Rum,Malibu,3379.24,0,582.92,2796.32
7/22/2023 14:07,Johnson's Bar,Beer,Coors,1884.49,714.27,206.13,2392.63
7/22/2023 22:04,Johnson's Bar,Vodka,Absolut,5581.37,0,137.93,5443.44
7/22/2023 18:14,Brown's Bar,Beer,Heineken,2771.94,0,198.76,2573.18
7/22/2023 21:30,Brown's Bar,Rum,Bacardi,5996.91,0,543.62,5453.29
7/22/2023 15:55,Brown's Bar,Wine,Sutter Home,0,1004.69,231.24,773.45
7/22/2023 22:47,Brown's Bar,Vodka,Absolut,0,1621.19,394.33,1226.86
7/22/2023 19:06,Taylor's Bar,Whiskey,Jack Daniels,4.33,0,4.33,2.11E-13
7/22/2023 18:57,Taylor's Bar,Vodka,Absolut,1226.07,0,181.42,1044.65
7/22/2023 10:06,Taylor's Bar,Rum,Malibu,513.19,0,145.84,367.35
7/22/2023 15:27,Anderson's Bar,Beer,Heineken,1005.68,1471.69,512.94,1964.43
7/22/2023 16:24,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
7/22/2023 21:36,Anderson's Bar,Rum,Bacardi,2642.88,0,565.5,2077.38
7/22/2023 14:35,Anderson's Bar,Whiskey,Jack Daniels,589.99,0,226.34,363.65
7/22/2023 11:58,Thomas's Bar,Whiskey,Jack Daniels,3978.34,0,236.79,3741.55
7/22/2023 18:35,Thomas's Bar,Vodka,Smirnoff,6224.19,0,522.97,5701.22
7/23/2023 17:13,Smith's Bar,Rum,Captain Morgan,4963.47,1616.39,513.53,6066.33
7/23/2023 14:08,Smith's Bar,Vodka,Absolut,3467.61,0,337.47,3130.14
7/23/2023 18:00,Johnson's Bar,Beer,Budweiser,3876.26,0,373.7,3502.56
7/23/2023 11:37,Johnson's Bar,Wine,Barefoot,5193.75,1699.13,229.75,6663.13
7/23/2023 15:33,Johnson's Bar,Whiskey,Jameson,2572.38,0,157.53,2414.85
7/23/2023 19:29,Johnson's Bar,Vodka,Smirnoff,515.84,0,515.84,6.82E-13
7/23/2023 20:02,Brown's Bar,Rum,Malibu,2147.38,0,118.71,2028.67
7/23/2023 14:21,Brown's Bar,Whiskey,Jack Daniels,5.47E-13,0,0,5.47E-13
7/23/2023 13:56,Brown's Bar,Vodka,Grey Goose,2362.45,0,423.92,1938.53
7/23/2023 10:18,Taylor's Bar,Beer,Heineken,5842.94,0,204.14,5638.8
7/23/2023 19:57,Taylor's Bar,Rum,Bacardi,7.32E-13,1941.08,590.93,1350.15
7/23/2023 13:23,Anderson's Bar,Vodka,Absolut,437.45,0,122.25,315.2
7/23/2023 22:38,Anderson's Bar,Wine,Sutter Home,4921.73,0,531.53,4390.2
7/23/2023 17:44,Thomas's Bar,Beer,Coors,1788.88,0,536.66,1252.22
7/23/2023 18:20,Thomas's Bar,Vodka,Smirnoff,5701.22,0,327.63,5373.59
7/24/2023 22:45,Smith's Bar,Rum,Captain Morgan,6066.33,0,400.87,5665.46
7/24/2023 17:24,Smith's Bar,Whiskey,Jim Beam,6590.3,0,457.16,6133.14
7/24/2023 12:43,Smith's Bar,Beer,Coors,8.53E-14,0,0,8.53E-14
7/24/2023 10:00,Smith's Bar,Wine,Sutter Home,6150.41,1747.12,149.56,7747.97
7/24/2023 14:11,Johnson's Bar,Vodka,Absolut,5443.44,1301.37,515.59,6229.22
7/24/2023 15:15,Johnson's Bar,Rum,Bacardi,1.71E-13,0,0,1.71E-13
7/24/2023 20:01,Johnson's Bar,Whiskey,Jameson,2414.85,0,579.18,1835.67
7/24/2023 20:47,Brown's Bar,Beer,Coors,1245.86,0,588.56,657.3
7/24/2023 13:32,Brown's Bar,Whiskey,Jack Daniels,5.47E-13,0,0,5.47E-13
7/24/2023 12:33,Taylor's Bar,Wine,Barefoot,7569.51,773.86,420.89,7922.48
7/24/2023 21:37,Taylor's Bar,Beer,Heineken,5638.8,0,169.96,5468.84
7/24/2023 15:23,Taylor's Bar,Rum,Malibu,367.35,1800.31,113.66,2054
7/24/2023 12:39,Anderson's Bar,Beer,Miller,2327,0,102.52,2224.48
7/24/2023 16:11,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
7/24/2023 12:35,Anderson's Bar,Rum,Malibu,1386.33,553.86,520.86,1419.33
7/24/2023 16:54,Thomas's Bar,Rum,Captain Morgan,1634.48,0,450.89,1183.59
7/24/2023 21:03,Thomas's Bar,Vodka,Grey Goose,5447.18,0,406.68,5040.5
7/24/2023 19:09,Thomas's Bar,Beer,Miller,3223.33,785.74,142.13,3866.94
7/25/2023 10:30,Smith's Bar,Wine,Barefoot,865.68,846.51,722.49,989.7
7/25/2023 22:44,Smith's Bar,Whiskey,Jack Daniels,570.18,922.03,117.19,1375.02
7/25/2023 15:32,Smith's Bar,Rum,Captain Morgan,5665.46,0,115.53,5549.93
7/25/2023 22:29,Johnson's Bar,Beer,Coors,2392.63,1894.91,529.98,3757.56
7/25/2023 15:24,Johnson's Bar,Wine,Sutter Home,10960.82,0,104,10856.82
7/25/2023 21:55,Johnson's Bar,Rum,Bacardi,1.71E-13,0,0,1.71E-13
7/25/2023 15:19,Johnson's Bar,Vodka,Absolut,6229.22,1614.05,497.39,7345.88
7/25/2023 12:27,Brown's Bar,Rum,Captain Morgan,918.37,0,396.82,521.55
7/25/2023 13:11,Brown's Bar,Vodka,Smirnoff,946.31,0,342.56,603.75
7/25/2023 21:48,Brown's Bar,Beer,Miller,3142.24,0,179.11,2963.13
7/25/2023 14:50,Brown's Bar,Wine,Sutter Home,773.45,1277.77,453.53,1597.69
7/25/2023 12:04,Taylor's Bar,Beer,Coors,1.42E-13,0,0,1.42E-13
7/25/2023 14:50,Taylor's Bar,Rum,Malibu,2054,0,441.72,1612.28
7/25/2023 21:26,Taylor's Bar,Wine,Yellow Tail,1979.12,0,219.63,1759.49
7/25/2023 13:43,Taylor's Bar,Vodka,Absolut,1044.65,0,165.95,878.7
7/25/2023 22:23,Anderson's Bar,Vodka,Absolut,315.2,0,315.2,5.68E-13
7/25/2023 18:04,Anderson's Bar,Rum,Bacardi,2077.38,0,464.21,1613.17
7/25/2023 14:04,Thomas's Bar,Whiskey,Jack Daniels,3741.55,1975.71,101.15,5616.11
7/25/2023 19:58,Thomas's Bar,Beer,Miller,3866.94,0,564.64,3302.3
7/25/2023 12:31,Thomas's Bar,Vodka,Grey Goose,5040.5,0,146.19,4894.31
7/25/2023 10:16,Thomas's Bar,Rum,Malibu,6917.29,0,188.27,6729.02
7/26/2023 16:54,Smith's Bar,Wine,Barefoot,989.7,525.84,269.44,1246.1
7/26/2023 13:23,Smith's Bar,Whiskey,Jim Beam,6133.14,1101.37,575.9,6658.61
7/26/2023 12:44,Johnson's Bar,Wine,Sutter Home,10856.82,0,545.46,10311.36
7/26/2023 10:38,Johnson's Bar,Vodka,Smirnoff,6.82E-13,1607.58,461.14,1146.44
7/26/2023 10:11,Johnson's Bar,Beer,Coors,3757.56,0,447.86,3309.7
7/26/2023 15:18,Johnson's Bar,Whiskey,Jameson,1835.67,0,485.6,1350.07
7/26/2023 21:02,Brown's Bar,Rum,Captain Morgan,521.55,0,137.71,383.84
7/26/2023 15:36,Brown's Bar,Vodka,Absolut,1226.86,1867.43,373.71,2720.58
7/26/2023 13:50,Taylor's Bar,Wine,Yellow Tail,1759.49,875.41,294.32,2340.58
7/26/2023 12:25,Taylor's Bar,Vodka,Grey Goose,2494.96,0,117.21,2377.75
7/26/2023 20:09,Anderson's Bar,Beer,Budweiser,2153.94,773.97,376.39,2551.52
7/26/2023 15:25,Anderson's Bar,Whiskey,Jameson,1141.69,0,306.3,835.39
7/26/2023 20:20,Thomas's Bar,Beer,Coors,1252.22,0,199.68,1052.54
7/26/2023 22:13,Thomas's Bar,Whiskey,Jim Beam,1058.43,0,410.97,647.46
7/26/2023 20:55,Thomas's Bar,Rum,Malibu,6729.02,0,139.74,6589.28
7/27/2023 18:04,Smith's Bar,Wine,Barefoot,1246.1,0,425.58,820.52
7/27/2023 16:25,Smith's Bar,Vodka,Grey Goose,3432.81,0,162.17,3270.64
7/27/2023 14:54,Johnson's Bar,Beer,Miller,1.14E-13,987.12,537.93,449.19
7/27/2023 21:45,Johnson's Bar,Wine,Yellow Tail,3059.81,0,213.63,2846.18
7/27/2023 21:19,Brown's Bar,Rum,Captain Morgan,383.84,0,383.84,0
7/27/2023 17:57,Brown's Bar,Vodka,Smirnoff,603.75,0,433.47,170.28
7/27/2023 21:51,Taylor's Bar,Vodka,Smirnoff,832.36,0,420.67,411.69
7/27/2023 18:24,Taylor's Bar,Beer,Coors,1.42E-13,1694.34,245.17,1449.17
7/27/2023 14:40,Taylor's Bar,Rum,Bacardi,1350.15,0,370.83,979.32
7/27/2023 15:49,Anderson's Bar,Rum,Bacardi,1613.17,0,441.03,1172.14
7/27/2023 13:20,Anderson's Bar,Vodka,Smirnoff,5963.72,0,267.86,5695.86
7/27/2023 14:58,Anderson's Bar,Beer,Budweiser,2551.52,0,536.9,2014.62
7/27/2023 20:46,Thomas's Bar,Rum,Captain Morgan,1183.59,0,286.49,897.1
7/27/2023 22:33,Thomas's Bar,Beer,Heineken,82.57,0,82.57,2.27E-13
7/28/2023 15:30,Smith's Bar,Whiskey,Jack Daniels,1375.02,0,517.6,857.42
7/28/2023 10:35,Smith's Bar,Rum,Captain Morgan,5549.93,0,349.17,5200.76
7/28/2023 18:37,Smith's Bar,Vodka,Grey Goose,3270.64,0,184.22,3086.42
7/28/2023 16:09,Johnson's Bar,Vodka,Grey Goose,5157.05,1734.37,293.97,6597.45
7/28/2023 12:47,Johnson's Bar,Wine,Sutter Home,10311.36,0,252.91,10058.45
7/28/2023 21:53,Johnson's Bar,Beer,Miller,449.19,1054.51,254.32,1249.38
7/28/2023 20:06,Johnson's Bar,Rum,Captain Morgan,1.42E-12,0,0,1.42E-12
7/28/2023 21:51,Brown's Bar,Whiskey,Jack Daniels,5.47E-13,0,0,5.47E-13
7/28/2023 11:45,Brown's Bar,Vodka,Smirnoff,170.28,0,170.28,0
7/28/2023 12:35,Brown's Bar,Beer,Heineken,2573.18,0,172.65,2400.53
7/28/2023 18:49,Taylor's Bar,Vodka,Smirnoff,411.69,0,126.39,285.3
7/28/2023 16:22,Taylor's Bar,Wine,Sutter Home,0,0,0,0
7/28/2023 19:24,Taylor's Bar,Beer,Budweiser,2951.49,0,542.15,2409.34
7/28/2023 19:47,Taylor's Bar,Whiskey,Jim Beam,505.94,671.89,114.6,1063.23
7/28/2023 15:39,Anderson's Bar,Wine,Yellow Tail,0,843.57,450.27,393.3
7/28/2023 17:23,Anderson's Bar,Vodka,Grey Goose,2057.59,572.78,418.28,2212.09
7/28/2023 16:47,Anderson's Bar,Whiskey,Jim Beam,1289.55,0,158.42,1131.13
7/28/2023 16:10,Anderson's Bar,Rum,Malibu,1419.33,0,544.18,875.15
7/28/2023 13:29,Thomas's Bar,Rum,Malibu,6589.28,0,1055.27,5534.01
7/28/2023 12:16,Thomas's Bar,Whiskey,Jameson,0,0,0,0
7/28/2023 22:10,Thomas's Bar,Beer,Coors,1052.54,0,159.2,893.34
7/29/2023 18:55,Smith's Bar,Wine,Barefoot,820.52,0,541.83,278.69
7/29/2023 22:14,Smith's Bar,Vodka,Absolut,3130.14,0,544.54,2585.6
7/29/2023 18:45,Smith's Bar,Whiskey,Jameson,624.65,0,102.26,522.39
7/29/2023 11:43,Johnson's Bar,Whiskey,Jim Beam,2.84E-13,0,0,2.84E-13
7/29/2023 13:46,Johnson's Bar,Wine,Sutter Home,10058.45,0,162.22,9896.23
7/29/2023 12:00,Johnson's Bar,Rum,Bacardi,1.71E-13,0,0,1.71E-13
7/29/2023 21:59,Brown's Bar,Wine,Yellow Tail,4179.64,1094.19,508.9,4764.93
7/29/2023 12:41,Brown's Bar,Whiskey,Jameson,6707.65,0,443.63,6264.02
7/29/2023 21:17,Brown's Bar,Beer,Budweiser,2836.55,1424.64,333.88,3927.31
7/29/2023 22:36,Taylor's Bar,Vodka,Smirnoff,285.3,0,285.3,4.55E-13
7/29/2023 14:42,Taylor's Bar,Whiskey,Jack Daniels,2.11E-13,0,0,2.11E-13
7/29/2023 20:52,Taylor's Bar,Beer,Miller,692.81,0,539.21,153.6
7/29/2023 13:38,Anderson's Bar,Beer,Miller,2224.48,689.06,340.85,2572.69
7/29/2023 13:27,Anderson's Bar,Vodka,Absolut,5.68E-13,0,0,5.68E-13
7/29/2023 10:24,Thomas's Bar,Whiskey,Jack Daniels,5616.11,0,246.8,5369.31
7/29/2023 11:07,Thomas's Bar,Rum,Malibu,5534.01,1887.76,462.39,6959.38
7/30/2023 11:49,Smith's Bar,Wine,Barefoot,278.69,0,278.69,3.98E-13
7/30/2023 17:12,Smith's Bar,Beer,Heineken,3337.21,0,334.99,3002.22
7/30/2023 22:12,Johnson's Bar,Vodka,Smirnoff,1146.44,0,481.86,664.58
7/30/2023 21:44,Johnson's Bar,Wine,Sutter Home,9896.23,0,575.68,9320.55
7/30/2023 10:17,Johnson's Bar,Rum,Malibu,3914.7,0,446.28,3468.42
7/30/2023 15:01,Johnson's Bar,Whiskey,Jameson,1350.07,0,120.43,1229.64
7/30/2023 10:02,Brown's Bar,Wine,Sutter Home,1597.69,1086.99,157.55,2527.13
7/30/2023 15:18,Brown's Bar,Beer,Budweiser,3927.31,0,269.7,3657.61
7/30/2023 17:39,Brown's Bar,Rum,Captain Morgan,0,0,0,0
7/30/2023 13:47,Taylor's Bar,Wine,Yellow Tail,2340.58,0,427.06,1913.52
7/30/2023 17:37,Taylor's Bar,Vodka,Grey Goose,2377.75,0,411.57,1966.18
7/30/2023 12:59,Taylor's Bar,Beer,Budweiser,2409.34,0,408.18,2001.16
7/30/2023 17:21,Taylor's Bar,Whiskey,Jim Beam,1063.23,0,540,523.23
7/30/2023 17:37,Anderson's Bar,Beer,Coors,6240.58,0,526.64,5713.94
7/30/2023 13:53,Anderson's Bar,Whiskey,Jameson,835.39,0,533.23,302.16
7/30/2023 17:28,Anderson's Bar,Rum,Captain Morgan,7741.51,1332.36,360.01,8713.86
7/30/2023 22:24,Anderson's Bar,Vodka,Smirnoff,5695.86,0,331.8,5364.06
7/30/2023 15:35,Thomas's Bar,Whiskey,Jameson,0,0,0,0
7/30/2023 18:12,Thomas's Bar,Rum,Captain Morgan,897.1,0,321.19,575.91
7/31/2023 15:19,Smith's Bar,Beer,Heineken,3002.22,0,516.01,2486.21
7/31/2023 18:55,Smith's Bar,Wine,Yellow Tail,11399.93,0,502.98,10896.95
7/31/2023 13:48,Smith's Bar,Rum,Captain Morgan,5200.76,0,234.63,4966.13
7/31/2023 18:00,Johnson's Bar,Vodka,Smirnoff,664.58,1705.09,219.96,2149.71
7/31/2023 14:02,Johnson's Bar,Wine,Yellow Tail,2846.18,1960.02,110.05,4696.15
7/31/2023 16:38,Johnson's Bar,Whiskey,Jim Beam,2.84E-13,0,0,2.84E-13
7/31/2023 17:29,Brown's Bar,Vodka,Smirnoff,0,0,0,0
7/31/2023 15:33,Brown's Bar,Beer,Miller,2963.13,0,480.08,2483.05
7/31/2023 20:56,Brown's Bar,Rum,Bacardi,5453.29,1672.08,332.08,6793.29
7/31/2023 14:42,Brown's Bar,Wine,Sutter Home,2527.13,0,511.76,2015.37
7/31/2023 10:38,Taylor's Bar,Beer,Budweiser,2001.16,0,436.45,1564.71
7/31/2023 10:45,Taylor's Bar,Wine,Yellow Tail,1913.52,0,472.41,1441.11
7/31/2023 14:20,Taylor's Bar,Vodka,Grey Goose,1966.18,0,479.88,1486.3
7/31/2023 14:52,Taylor's Bar,Whiskey,Jameson,3138.7,0,530.9,2607.8
7/31/2023 10:51,Anderson's Bar,Rum,Captain Morgan,8713.86,0,584.92,8128.94
7/31/2023 12:07,Anderson's Bar,Beer,Miller,2572.69,0,188.17,2384.52
7/31/2023 20:47,Anderson's Bar,Vodka,Grey Goose,2212.09,0,180.92,2031.17
7/31/2023 14:16,Anderson's Bar,Wine,Barefoot,5317.43,1462.63,424.68,6355.38
7/31/2023 20:30,Thomas's Bar,Vodka,Grey Goose,4894.31,0,425.89,4468.42
7/31/2023 13:32,Thomas's Bar,Beer,Budweiser,735.37,1185.44,150.86,1769.95
8/1/2023 10:56,Smith's Bar,Vodka,Grey Goose,3086.42,1881.23,583.37,4384.28
8/1/2023 21:35,Smith's Bar,Beer,Coors,8.53E-14,752.26,515.45,236.81
8/1/2023 10:45,Johnson's Bar,Beer,Miller,1249.38,1042.4,172.82,2118.96
8/1/2023 10:37,Johnson's Bar,Wine,Yellow Tail,4696.15,0,148.86,4547.29
8/1/2023 22:33,Brown's Bar,Wine,Barefoot,1952.8,0,458.24,1494.56
8/1/2023 16:59,Brown's Bar,Beer,Coors,657.3,1154.21,188.03,1623.48
8/1/2023 14:10,Brown's Bar,Rum,Bacardi,6793.29,0,199.86,6593.43
8/1/2023 22:50,Taylor's Bar,Whiskey,Jack Daniels,2.11E-13,1298.44,304.79,993.65
8/1/2023 16:21,Taylor's Bar,Rum,Bacardi,979.32,0,524.45,454.87
8/1/2023 12:16,Taylor's Bar,Wine,Barefoot,7922.48,0,271.29,7651.19
8/1/2023 13:28,Taylor's Bar,Vodka,Grey Goose,1486.3,0,112.96,1373.34
8/1/2023 22:30,Anderson's Bar,Vodka,Smirnoff,5364.06,0,266.61,5097.45
8/1/2023 13:35,Anderson's Bar,Beer,Coors,5713.94,0,223.47,5490.47
8/1/2023 18:02,Anderson's Bar,Rum,Bacardi,1172.14,1823.14,276.62,2718.66
8/1/2023 18:13,Anderson's Bar,Whiskey,Jameson,302.16,0,302.16,5.12E-13
8/1/2023 15:09,Thomas's Bar,Rum,Malibu,6959.38,0,289.59,6669.79
8/1/2023 14:45,Thomas's Bar,Whiskey,Jameson,0,0,0,0
8/2/2023 15:27,Smith's Bar,Vodka,Absolut,2585.6,0,594,1991.6
8/2/2023 22:36,Smith's Bar,Rum,Captain Morgan,4966.13,0,331.49,4634.64
8/2/2023 18:14,Smith's Bar,Beer,Coors,236.81,0,236.81,5.68E-14
8/2/2023 19:37,Smith's Bar,Wine,Sutter Home,7747.97,0,483.68,7264.29
8/2/2023 10:59,Johnson's Bar,Vodka,Grey Goose,6597.45,1408.19,341.3,7664.34
8/2/2023 11:51,Johnson's Bar,Whiskey,Jim Beam,2.84E-13,0,0,2.84E-13
8/2/2023 20:48,Brown's Bar,Rum,Malibu,2028.67,786.94,126.03,2689.58
8/2/2023 19:29,Brown's Bar,Whiskey,Jack Daniels,5.47E-13,1106.31,298.43,807.88
8/2/2023 20:56,Taylor's Bar,Wine,Sutter Home,0,0,0,0
8/2/2023 22:49,Taylor's Bar,Beer,Heineken,5468.84,1447.37,284.34,6631.87
8/2/2023 16:28,Anderson's Bar,Wine,Yellow Tail,393.3,0,301.74,91.56
8/2/2023 19:54,Anderson's Bar,Beer,Budweiser,2014.62,0,485.35,1529.27
8/2/2023 13:19,Anderson's Bar,Rum,Malibu,875.15,0,451.9,423.25
8/2/2023 13:08,Anderson's Bar,Whiskey,Jack Daniels,363.65,0,285.61,78.04
8/2/2023 19:11,Thomas's Bar,Rum,Bacardi,3525.78,0,523.2,3002.58
8/2/2023 10:43,Thomas's Bar,Whiskey,Jim Beam,647.46,1332.74,482.08,1498.12
8/2/2023 19:39,Thomas's Bar,Wine,Barefoot,158.3,0,158.3,0
8/3/2023 16:47,Smith's Bar,Whiskey,Jack Daniels,857.42,1397.74,475.16,1780
8/3/2023 19:48,Smith's Bar,Beer,Miller,714.65,1566.54,131.28,2149.91
8/3/2023 13:04,Smith's Bar,Vodka,Smirnoff,1.14E-13,0,0,1.14E-13
8/3/2023 17:09,Johnson's Bar,Vodka,Smirnoff,2149.71,0,560.83,1588.88
8/3/2023 17:21,Johnson's Bar,Rum,Malibu,3468.42,1846.17,519.56,4795.03
8/3/2023 10:55,Johnson's Bar,Whiskey,Jim Beam,2.84E-13,0,0,2.84E-13
8/3/2023 18:12,Johnson's Bar,Wine,Barefoot,6663.13,0,336.73,6326.4
8/3/2023 16:50,Brown's Bar,Rum,Bacardi,6593.43,1700.52,140.18,8153.77
8/3/2023 22:54,Brown's Bar,Wine,Sutter Home,2015.37,0,492.45,1522.92
8/3/2023 17:57,Brown's Bar,Vodka,Smirnoff,0,0,0,0
8/3/2023 15:34,Taylor's Bar,Vodka,Absolut,878.7,1386.56,213.5,2051.76
8/3/2023 18:13,Taylor's Bar,Wine,Yellow Tail,1441.11,0,299.88,1141.23
8/3/2023 21:39,Anderson's Bar,Whiskey,Jameson,5.12E-13,935.09,404.58,530.51
8/3/2023 21:59,Anderson's Bar,Rum,Captain Morgan,8128.94,0,174.32,7954.62
8/3/2023 13:08,Anderson's Bar,Wine,Yellow Tail,91.56,0,91.56,5.68E-14
8/3/2023 22:21,Anderson's Bar,Beer,Heineken,1964.43,964.29,344.03,2584.69
8/3/2023 18:33,Thomas's Bar,Beer,Heineken,2.27E-13,0,0,2.27E-13
8/3/2023 13:11,Thomas's Bar,Vodka,Smirnoff,5373.59,0,221.01,5152.58
8/3/2023 16:01,Thomas's Bar,Rum,Malibu,6669.79,1395.23,523.18,7541.84
8/3/2023 14:27,Thomas's Bar,Wine,Barefoot,0,0,0,0
8/4/2023 17:05,Smith's Bar,Whiskey,Jack Daniels,1780,0,164.12,1615.88
